id,swb_happiness_base,swb_relhappiness_base,swb_ideal_base,swb_conditions_base,swb_satisfied_base,swb_lack_companion_base,swb_left_out_base,swb_isolated_base,swb_bored_base,swb_anxious_base,swb_depressed_base,swb_absorbed_worthwhile_base,swb_happiness_end,swb_relhappiness_end,swb_ideal_end,swb_conditions_end,swb_satisfied_end,swb_lack_companion_end,swb_left_out_end,swb_isolated_end,swb_bored_end,swb_anxious_end,swb_depressed_end,swb_absorbed_worthwhile_end,swb_wellbeing_index_base,swb_social_index_base,swb_feeling_index_base,swb_wellbeing_index_end,swb_social_index_end,swb_feeling_index_end,swb_happiness_diff,swb_relhappiness_diff,swb_ideal_diff,swb_conditions_diff,swb_satisfied_diff,swb_wellbeing_index_diff,swb_lack_companion_diff,swb_left_out_diff,swb_isolated_diff,swb_social_index_diff,swb_bored_diff,swb_anxious_diff,swb_depressed_diff,swb_absorbed_worthwhile_diff,swb_feeling_index_diff
2827,0.3333333333333333,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,-0.3333333333333333,-0.3333333333333333,1,-0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.6666666666666666,-1,-1,-1,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1,2.333333333333333,-3,0.6666666666666667,1.6666666666666665,-3,-1.3333333333333333,0.3333333333333333,0.3333333333333333,-1,-0.3333333333333333,0,-0.6666666666666665,0,0,0,0,0.6666666666666666,0,-1.3333333333333333,1.3333333333333333,-2
2828,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0,-1,-1,-1,-1,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,1,0,-1,-1,-0.3333333333333333,-1,-0.3333333333333333,0.3333333333333333,3,-2,-2,3.6666666666666665,-2,-1.9999999999999998,0,0.6666666666666667,0,0,0,0.6666666666666665,0,0,0,0,0.6666666666666667,0,-0.6666666666666666,0,2.220446049250313e-16
2829,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,-1,-0.3333333333333333,0.3333333333333333,-1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,-1,-1,-1,-1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,2.6666666666666665,-3,0,2.333333333333333,-3,-1.9999999999999998,0,0,0,-0.3333333333333333,0,-0.3333333333333335,0,0,0,0,0,0,-0.6666666666666666,1.3333333333333333,-1.9999999999999998
2830,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0,-0.3333333333333333,0.3333333333333333,1,-0.3333333333333333,0.3333333333333333,0,-0.6666666666666666,0,-0.3333333333333333,0,0,0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,2.333333333333333,0,1.3333333333333333,-0.6666666666666666,0,0.6666666666666666,0,-0.3333333333333333,-1,-0.6666666666666666,-1,-2.9999999999999996,0,0,0,0,0,0,-0.6666666666666667,0,-0.6666666666666666
2833,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,0,0,-1,-1,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,1,1,1,-1,0,0,-1,-1,-0.3333333333333333,0.3333333333333333,4,-1,-1.1102230246251565e-16,4.333333333333333,-1,-2.666666666666667,0,0,0.33333333333333337,0,0,0.33333333333333304,-1,0,1,0,0,-1.3333333333333333,-0.6666666666666666,0.6666666666666666,-2.666666666666667
2834,0.6666666666666666,0,-0.6666666666666666,-0.3333333333333333,0.3333333333333333,0,0,-1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1,-1,-1,-1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,-1,0,1.6666666666666665,-3,-1.9999999999999998,0,0,1,0.6666666666666666,0,1.6666666666666665,-1,-1,0,-2,-0.6666666666666667,0,-0.6666666666666666,0.6666666666666666,-1.9999999999999998
2836,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1,-1,-1,-1,-0.3333333333333333,0,0,-0.6666666666666667,2.333333333333333,-2,-2.6666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.333333333333333,0,-1,-1,-2,-0.6666666666666667,-0.6666666666666667,-0.6666666666666667,0,-1.9999999999999998
2838,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,-1,-1,-1,-0.3333333333333333,-1,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,2.6666666666666665,-3,-0.6666666666666667,2.333333333333333,-3,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,0,-0.3333333333333335,0,0,0,0,0.6666666666666666,0.6666666666666667,-0.6666666666666666,0.6666666666666666,1.1102230246251565e-16
2840,0,-0.3333333333333333,0,-0.3333333333333333,0.3333333333333333,0,0,0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,0,0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0,-0.6666666666666666,0,0,-0.6666666666666666,0,0.6666666666666666,-0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,-0.6666666666666666,0.6666666666666666,0,0
2842,0.3333333333333333,1,0.6666666666666666,0,0.6666666666666666,1,0,0,0.3333333333333333,1,0.3333333333333333,-0.3333333333333333,-1,-1,-0.6666666666666666,-0.6666666666666666,-1,1,1,1,-0.3333333333333333,1,1,-1,2.6666666666666665,1,1.9999999999999998,-4.333333333333333,3,2.666666666666667,-1.3333333333333333,-2,-1.3333333333333333,-0.6666666666666666,-1.6666666666666665,-7,0,1,1,2,-0.6666666666666666,0,0.6666666666666667,-0.6666666666666667,0.6666666666666672
2844,0.3333333333333333,0,-0.6666666666666666,-0.6666666666666666,0,0,0,0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-1,0,0,1,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1,0,-0.6666666666666667,-2,-1,1.3333333333333333,-0.6666666666666666,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.6666666666666666,-1,-1,0,0,-1,0.6666666666666667,0,0,-1.3333333333333333,2
2847,0.6666666666666666,0,0.6666666666666666,0.3333333333333333,0,-1,-1,-1,-1,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,-1,-0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666665,-3,-1.1102230246251565e-16,2.6666666666666665,-3,-1.3333333333333333,0,0,0,0.3333333333333333,0.6666666666666666,1,0,0,0,0,0,-0.6666666666666666,0,0.6666666666666666,-1.333333333333333
2849,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,1,1,1,1,0.3333333333333333,-1,1,-0.3333333333333333,-1,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,1,1,1,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-2.9999999999999996,3,-0.6666666666666667,-3.333333333333333,3,0,0,-0.33333333333333337,0,0,0,-0.3333333333333335,0,0,0,0,-1.3333333333333333,0,0.6666666666666667,-1.3333333333333333,0.6666666666666667
2851,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,-1,-1,-1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,-1,-0.3333333333333333,-1,-1,0.3333333333333333,1.3333333333333333,-1,-2,0.6666666666666666,-1,-2.6666666666666665,0,0,0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,0,0,0,0,0.6666666666666667,0,-0.6666666666666667,0.6666666666666666,-0.6666666666666665
2855,0,0,-1,-0.6666666666666666,-0.6666666666666666,1,-1,0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0,0,0,-0.3333333333333333,-1,-0.3333333333333333,0.3333333333333333,-2.333333333333333,0,-0.6666666666666666,-1,0,-1.9999999999999998,0,0,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.333333333333333,-1,1,0,0,0,-1.3333333333333333,0,0,-1.333333333333333
2858,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-1,-1,-1,-1,-1,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,-0.3333333333333333,-1,-1,0.3333333333333333,2,-3,-1.3333333333333335,2.6666666666666665,-3,-2.6666666666666665,0,0,0.3333333333333333,0.3333333333333333,0,0.6666666666666665,0,0,0,0,0.6666666666666667,0,-1.3333333333333333,0.6666666666666666,-1.333333333333333
2860,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.3333333333333333,-0.6666666666666666,1,0,-1,-1,-1,0.3333333333333333,-1,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333,0,0,0,-1,0.3333333333333333,-1,-0.3333333333333333,-0.3333333333333333,-1.6666666666666665,0,-0.6666666666666667,5.551115123125783e-17,-1,-0.6666666666666667,0.3333333333333333,0.6666666666666666,0,0,0.6666666666666666,1.6666666666666665,-1,0,0,-1,1.3333333333333333,0,-0.6666666666666666,0.6666666666666667,0
2861,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,-1,-1,-1,-1,-0.3333333333333333,0.3333333333333333,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,-1,-1,0,-0.3333333333333333,-1,-0.3333333333333333,0.3333333333333333,2.6666666666666665,-3,0,3,-2,-1.9999999999999998,0,0,0.3333333333333333,0,0,0.3333333333333335,0,0,1,1,0.6666666666666667,-0.6666666666666667,-0.6666666666666666,1.3333333333333333,-1.9999999999999998
2864,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,0,0,-0.3333333333333333,1,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0,1,-1,0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-1,1.9999999999999998,1,0.6666666666666667,-0.3333333333333333,0,1.3333333333333333,-0.3333333333333333,0,-0.6666666666666666,-1,-0.3333333333333333,-2.333333333333333,0,-1,0,-1,0.6666666666666666,-1.3333333333333333,0,-1.3333333333333333,0.6666666666666665
2865,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,-1,0,-1,-1,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.6666666666666666,1,0.6666666666666666,0.3333333333333333,1,-1,-1,-1,-1,-1,-0.3333333333333333,0.3333333333333333,2.333333333333333,-2,-0.6666666666666667,3.6666666666666665,-3,-2.666666666666667,0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.3333333333333335,0,-1,0,-1,0,-0.6666666666666667,-0.6666666666666666,0.6666666666666666,-2
2866,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,-1,-1,-0.3333333333333333,-1,-1,0.3333333333333333,0.3333333333333333,0,-0.6666666666666666,3.3333333333333335,-2,-2.6666666666666665,0.6666666666666667,1.3333333333333333,0.6666666666666666,0,0.3333333333333333,3,0,-1,-1,-2,0,-0.6666666666666667,-1.3333333333333333,0,-2
2867,0,0.3333333333333333,-0.6666666666666666,-0.6666666666666666,-0.3333333333333333,-1,0,0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1,-0.6666666666666666,-0.6666666666666666,-1,1,0,-0.3333333333333333,1,1,0.3333333333333333,-1.3333333333333333,-1,0.6666666666666666,-2.9999999999999996,0,1.3333333333333335,-0.3333333333333333,-0.6666666666666666,-0.33333333333333337,0,-0.3333333333333333,-1.6666666666666663,0,1,0,1,-0.6666666666666666,0.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666669
2868,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1,-1,-1,-1,-1,-1,-1,1,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,-1,-1,-1,-0.3333333333333333,-1,-1,0.3333333333333333,1.3333333333333333,-3,-2,1.9999999999999998,-3,-2.6666666666666665,0.6666666666666667,0.3333333333333333,-0.3333333333333333,0,0,0.6666666666666665,0,0,0,0,0.6666666666666667,0,0,1.3333333333333333,-0.6666666666666665
2869,0.3333333333333333,0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0,0,0,1,1,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0,0,0,-0.3333333333333333,-0.3333333333333333,1,0.3333333333333333,-0.6666666666666666,0,2.666666666666667,0.3333333333333334,0,5.551115123125783e-17,0,0,1,0,0,1,0,0,0,0,-1.3333333333333333,-1.3333333333333333,0.6666666666666667,0.6666666666666666,-2.666666666666667
2874,0.6666666666666666,0.6666666666666666,0,0,0,-1,-1,-1,-0.3333333333333333,1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,-1,-0.6666666666666666,-0.3333333333333333,-1,-1,-1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.3333333333333333,-3,0.6666666666666667,-1.6666666666666667,-3,0,-0.3333333333333333,-0.6666666666666666,-1,-0.6666666666666666,-0.3333333333333333,-3,0,0,0,0,0,-1.3333333333333333,0.6666666666666666,0,-0.6666666666666667
2876,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,-1,-1,-1,-1,-1,0.3333333333333333,-1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,-1,-1,-0.3333333333333333,-1,-1,0.3333333333333333,2.9999999999999996,-3,-0.6666666666666667,2.6666666666666665,-2,-2.6666666666666665,0,0,0,-0.3333333333333333,0,-0.33333333333333304,1,0,0,1,0.6666666666666667,0,-1.3333333333333333,1.3333333333333333,-1.9999999999999998
2877,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,-1,-1,-1,-1,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,-1,-1,-0.3333333333333333,-1,-1,0.3333333333333333,2,-3,-0.6666666666666667,2.6666666666666665,-2,-2.6666666666666665,0.3333333333333333,0.3333333333333333,0,0,0,0.6666666666666665,1,0,0,1,0.6666666666666667,-0.6666666666666667,-1.3333333333333333,0.6666666666666666,-1.9999999999999998
2879,-1,-1,0,-0.3333333333333333,-0.3333333333333333,1,1,1,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,-0.6666666666666666,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,1,1,1,-1,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-2.666666666666667,3,0,-1.3333333333333333,3,-1.3333333333333333,1,0.33333333333333337,0.3333333333333333,0,-0.3333333333333333,1.3333333333333337,0,0,0,0,-1.3333333333333333,0,0,0,-1.3333333333333333
2880,0.3333333333333333,0,-0.3333333333333333,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,0,0,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,1,0,0,0,0,0,-1.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.3333333333333333,0,0,0,0,0,-0.6666666666666666,0,-0.6666666666666666,0,-1.3333333333333333
2881,0.3333333333333333,1,0.3333333333333333,0.6666666666666666,1,-1,-1,-1,-1,-1,0.3333333333333333,-1,1,0.3333333333333333,0,0,1,-1,-1,-1,-1,-1,-1,0.3333333333333333,3.333333333333333,-3,-0.6666666666666667,2.333333333333333,-3,-3.3333333333333335,0.6666666666666667,-0.6666666666666667,-0.3333333333333333,-0.6666666666666666,0,-1,0,0,0,0,0,0,-1.3333333333333333,1.3333333333333333,-2.666666666666667
2883,1,1,1,1,1,-1,-1,-1,-1,0.3333333333333333,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,5,-3,1.3333333333333333,5,-3,-2,0,0,0,0,0,0,0,0,0,0,0,-1.3333333333333333,-2,0,-3.333333333333333
2884,0.3333333333333333,0,0,-0.6666666666666666,0.3333333333333333,0,-1,-1,-0.3333333333333333,0.3333333333333333,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,-1,-1,-1,0.3333333333333333,-1,-0.3333333333333333,0.3333333333333333,0,-2,0.6666666666666667,2.333333333333333,-3,-1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.333333333333333,-1,0,0,-1,0.6666666666666666,-1.3333333333333333,-1.3333333333333333,0,-2
2887,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0,-1,0.3333333333333333,-0.3333333333333333,1,-1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0,1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,1,1.3333333333333333,-1,2,2,2,-1.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0.6666666666666667,1,0,2,3,-0.6666666666666666,0,-0.6666666666666667,2,-3.333333333333333
2889,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1,0,0,-1,-1,-1,0.3333333333333333,-0.3333333333333333,1,1,0.3333333333333333,0,0.6666666666666666,-1,0,-1,-0.3333333333333333,-1,-1,1,3.3333333333333335,-1,-1.3333333333333335,3,-2,-3.333333333333333,0.33333333333333337,0.33333333333333337,-0.3333333333333333,-0.3333333333333333,-0.33333333333333337,-0.3333333333333335,-1,0,0,-1,0.6666666666666667,0,-1.3333333333333333,1.3333333333333333,-1.9999999999999996
2891,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1,-1,-1,-1,-1,0.3333333333333333,-1,0,0,-0.3333333333333333,-0.3333333333333333,0,-1,0,-1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,2.333333333333333,-3,-0.6666666666666667,-0.6666666666666666,-2,-1.3333333333333333,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.3333333333333333,-2.9999999999999996,0,1,0,1,0.6666666666666667,0.6666666666666667,-0.6666666666666666,1.3333333333333333,-0.6666666666666665
2892,1,1,0.3333333333333333,0,0.3333333333333333,0,0,0,1,1,-1,1,0,0,-0.3333333333333333,0,0,0,0,1,1,1,1,1,2.666666666666667,0,0,-0.3333333333333333,1,2,-1,-1,-0.6666666666666666,0,-0.3333333333333333,-3.0000000000000004,0,0,1,1,0,0,2,0,2
2893,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,0,1,0,0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-2,1,0,1.3333333333333333,0,1.3333333333333333,0.6666666666666666,0.3333333333333333,1,1,0.3333333333333333,3.333333333333333,-1,0,0,-1,0,0.6666666666666666,0.6666666666666666,0,1.3333333333333333
2894,0.6666666666666666,0.3333333333333333,-0.6666666666666666,1,1,-1,-1,-1,-1,-1,-1,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,-1,-1,-1,-1,2.3333333333333335,-3,-2,3.333333333333333,-3,-2,0,0.3333333333333333,1.3333333333333333,-0.33333333333333337,-0.33333333333333337,0.9999999999999996,0,0,0,0,0,0,0,0,0
2896,0.3333333333333333,0,-0.6666666666666666,-0.3333333333333333,-0.6666666666666666,1,0,0,1,0.3333333333333333,0.3333333333333333,1,0.3333333333333333,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-1,1,1,1,1,0.3333333333333333,1,0.3333333333333333,-1.3333333333333333,1,0.6666666666666665,-2.6666666666666665,3,1.9999999999999998,0,-0.6666666666666666,0,-0.3333333333333333,-0.33333333333333337,-1.3333333333333333,0,1,1,2,0,0,0.6666666666666667,-0.6666666666666667,1.3333333333333333
2897,0.3333333333333333,0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,0,0,-1,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,0.3333333333333333,0,0,0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0,0,-1.1102230246251565e-16,-1.9999999999999998,0,0.6666666666666666,-1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0,-1.9999999999999998,0,0,0,0,0.6666666666666667,0,0,0,0.6666666666666667
2899,-0.3333333333333333,-0.6666666666666666,-1,-1,-1,0,-1,1,-0.3333333333333333,1,-1,0.3333333333333333,0,0,0.3333333333333333,-1,0.3333333333333333,-1,-1,-1,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-4,0,-0.6666666666666665,-0.3333333333333334,-3,0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0,1.3333333333333333,3.6666666666666665,-1,0,-2,-3,0.6666666666666666,-1.3333333333333333,1.3333333333333333,0,0.6666666666666665
2901,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,0,-0.3333333333333333,-1,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,-1,0,0,-0.3333333333333333,-0.3333333333333333,-1,1,1,1,-0.6666666666666667,3.333333333333333,-1,-2.6666666666666665,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666667,2.333333333333333,-1,-1,0,-2,0,0.6666666666666667,-1.3333333333333333,1.3333333333333333,-1.9999999999999998
2904,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,-0.3333333333333333,-1,0.3333333333333333,1,5,-3,0,3.9999999999999996,-3,-2,0,0,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,-1.0000000000000004,0,0,0,0,0.6666666666666667,0,-0.6666666666666667,2,-2
2905,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,-1,-1,-1,-0.3333333333333333,1,-0.3333333333333333,0.6666666666666666,1,0.6666666666666666,1,1,0,-1,0,-1,-1,0.3333333333333333,0.3333333333333333,2.6666666666666665,-2,5.551115123125783e-17,4.333333333333333,-1,-2,0,0.6666666666666667,0,0.33333333333333337,0.6666666666666667,1.6666666666666665,0,0,1,1,0,-0.6666666666666667,-0.6666666666666667,0.6666666666666666,-2
2907,0.6666666666666666,1,0.6666666666666666,0.6666666666666666,1,0,-1,0,-1,-1,0.3333333333333333,-0.3333333333333333,0.6666666666666666,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,-1,0,-1,-1,-0.3333333333333333,0.3333333333333333,3.9999999999999996,-1,-1.3333333333333335,3.333333333333333,-1,-2.666666666666667,0,0,0,0,-0.6666666666666667,-0.6666666666666665,0,0,0,0,0,0,-0.6666666666666666,0.6666666666666666,-1.3333333333333335
2909,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,0,-1,-1,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0,-0.3333333333333333,-1,-0.3333333333333333,1,2.6666666666666665,0,-1.3333333333333335,2.9999999999999996,0,-2.6666666666666665,0,0,0,0,0.3333333333333333,0.33333333333333304,0,0,0,0,0.6666666666666667,0,-0.6666666666666666,1.3333333333333333,-1.333333333333333
2912,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0,1,1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0.6666666666666666,-0.3333333333333333,2,-0.6666666666666666,0,0,0,-0.6666666666666666,-0.6666666666666666,-1.3333333333333333,0,1,1,2,0,-0.6666666666666666,0,0.6666666666666666,-1.3333333333333333
2914,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,0.6666666666666666,-0.3333333333333333,1,0,0,-1,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0,0,-0.3333333333333333,-0.3333333333333333,0,1,0,0,1,-1,-0.3333333333333333,-0.3333333333333333,-1,1,-0.6666666666666667,-0.6666666666666666,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1,0.3333333333333333,0.33333333333333337,0,0,0,0,2,-1.3333333333333333,0,0,0.6666666666666667
2916,0,0,-0.3333333333333333,0,0.3333333333333333,0,0,-1,-1,1,0.3333333333333333,-0.3333333333333333,0,0,-0.6666666666666666,0,0.3333333333333333,0,0,-1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,0.6666666666666666,-0.3333333333333333,-1,-0.6666666666666666,0,0,-0.3333333333333333,0,0,-0.3333333333333333,0,0,0,0,0.6666666666666667,-1.3333333333333333,0,0.6666666666666666,-1.3333333333333333
2917,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-1,-1,0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,0,0,0,-0.3333333333333333,1,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-2,0.6666666666666666,-2.9999999999999996,0,1.3333333333333333,-0.6666666666666666,-0.3333333333333333,-1,-0.3333333333333333,-1,-3.333333333333333,1,1,0,2,-0.6666666666666666,1.3333333333333333,0,0,0.6666666666666666
2918,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0,0,0,0.3333333333333333,1,1,1,0.3333333333333333,1,1,-1,2.9999999999999996,0,0,0,3,3.333333333333333,-1,-0.6666666666666666,-0.3333333333333333,-0.6666666666666666,-0.3333333333333333,-2.9999999999999996,1,1,1,3,0.6666666666666666,0.6666666666666667,0.6666666666666667,-1.3333333333333333,3.333333333333333
